Date;Speed;Density;Bt;Bz
20190731162900;;;9.05;1.1
20190731162901;;;9.02;0.9
20190731162902;;;9.05;0.99
20190731162903;;;9.05;0.89
20190731162904;;;9.0;0.9
20190731162905;;;9.04;1.04
20190731162906;;;9.02;0.99
20190731162907;;;9.02;1.07
20190731162908;;;8.99;1.03
20190731162909;;;8.97;1.18
20190731162910;;;9.07;1.26
20190731162911;;;8.97;1.16
20190731162912;;;8.99;1.26
20190731162913;;;9.02;1.2
20190731162914;;;8.98;1.24
20190731162915;;;8.98;1.26
20190731162916;;;8.89;1.16
20190731162917;;;8.9;1.31
20190731162918;;;8.92;1.33
20190731162919;;;8.97;1.21
20190731162920;;;8.97;1.15
20190731162921;;;8.98;1.06
20190731162922;;;8.97;1.12
20190731162923;;;9.01;1.21
20190731162924;;;8.99;1.22
20190731162925;;;9.01;1.05
20190731162926;;;9.0;0.96
20190731162927;;;8.97;0.94
20190731162928;;;9.0;1.05
20190731162929;;;8.96;1.01
20190731162930;;;8.99;1.01
20190731162931;;;9.06;0.99
20190731162932;;;8.99;0.91
20190731162933;;;8.96;0.99
20190731162934;;;9.01;1.14
20190731162935;;;9.0;0.94
20190731162936;;;9.0;1.02
20190731162937;;;8.91;1.2
20190731162938;;;8.95;1.45
20190731162939;;;8.99;1.52
20190731162940;;;9.01;1.59
20190731162941;;;9.07;1.54
20190731162942;;;9.11;1.31
20190731162943;;;9.04;0.91
20190731162944;;;9.03;0.94
20190731162945;;;9.03;1.01
20190731162946;;;9.08;0.99
20190731162947;;;9.03;1.01
20190731162948;;;9.09;1.09
20190731162949;;;9.09;1.01
20190731162950;;;9.1;1.05
20190731162951;;;9.11;1.05
20190731162952;;;9.17;0.83
20190731162953;;;9.15;0.75
20190731162954;;;9.08;0.67
20190731162955;;;8.96;0.64
20190731162956;;;8.96;0.79
20190731162957;;;9.05;0.77
20190731162958;;;9.02;0.65
20190731162959;;;8.95;0.5
20190731163000;;;8.88;0.65
20190731163001;;;8.91;0.7
20190731163002;;;8.94;0.75
20190731163003;;;8.92;0.77
20190731163004;;;8.9;0.78
20190731163005;;;8.87;0.93
20190731163006;;;8.94;1.03
20190731163007;;;8.88;1.05
20190731163008;;;8.92;1.13
20190731163009;;;8.86;1.04
20190731163010;;;8.86;1.08
20190731163011;;;8.9;1.12
20190731163012;;;8.96;1.1
20190731163013;;;8.94;1.11
20190731163014;;;8.97;0.91
20190731163015;;;8.88;0.96
20190731163016;;;8.91;1.13
20190731163017;;;8.91;1.05
20190731163018;;;8.85;1.14
20190731163019;;;8.93;1.07
20190731163020;;;8.89;1.11
20190731163021;;;8.95;1.17
20190731163022;;;9.02;1.18
20190731163023;;;9.05;1.07
20190731163024;;;8.96;1.26
20190731163025;;;8.97;1.17
20190731163026;;;8.99;1.09
20190731163027;;;9.03;1.07
20190731163028;;;9.02;1.05
20190731163029;;;9.06;1.03
20190731163030;;;9.03;1.09
20190731163031;;;9.03;1.23
20190731163032;;;8.97;1.04
20190731163033;;;8.93;0.98
20190731163034;;;8.97;0.94
20190731163035;;;8.99;1.01
20190731163036;;;9.04;0.85
20190731163037;;;9.01;0.72
20190731163038;;;9.05;0.38
20190731163039;;;8.92;0.67
20190731163040;;;8.98;1.3
20190731163041;;;8.99;1.24
20190731163042;;;9.02;1.13
20190731163043;;;9.03;1.15
20190731163044;;;9.08;1.12
20190731163045;;;9.08;0.94
20190731163046;;;9.02;0.84
20190731163047;;;8.93;0.84
20190731163048;;;8.96;0.84
20190731163049;;;8.96;0.87
20190731163050;;;8.97;0.85
20190731163051;;;8.97;0.96
20190731163052;;;8.96;0.97
20190731163053;;;8.96;1.0
20190731163054;;;8.97;1.09
20190731163055;;;8.99;1.03
20190731163056;;;8.91;1.23
20190731163057;;;8.98;1.28
20190731163058;;;9.02;1.09
20190731163059;;;9.11;1.18
20190731163100;;;9.1;0.93
20190731163101;;;9.06;0.61
20190731163102;;;8.97;0.73
20190731163103;;;8.98;0.97
20190731163104;;;8.98;1.04
20190731163105;;;8.96;1.04
20190731163106;;;8.96;1.04
20190731163107;;;8.98;1.01
20190731163108;;;9.03;0.93
20190731163109;;;8.97;0.86
20190731163110;;;8.98;0.87
20190731163111;;;8.98;0.85
20190731163112;;;8.96;0.73
20190731163113;;;8.98;0.8
20190731163114;;;8.98;0.9
20190731163115;;;8.98;0.87
20190731163116;;;8.99;0.82
20190731163117;;;8.98;0.82
20190731163118;;;8.95;0.82
20190731163119;;;8.92;0.77
20190731163120;;;8.98;0.73
20190731163121;;;8.95;0.75
20190731163122;;;8.91;0.82
20190731163123;;;8.93;0.9
20190731163124;;;8.9;0.97
20190731163125;;;8.91;1.05
20190731163126;;;8.9;1.08
20190731163127;;;8.94;1.03
20190731163128;;;8.91;0.99
20190731163129;;;8.9;1.06
20190731163130;;;8.87;1.01
20190731163131;;;8.84;1.06
20190731163132;;;8.87;1.22
20190731163133;;;8.87;1.22
20190731163134;;;8.91;1.26
20190731163135;;;8.91;1.25
20190731163136;;;8.91;1.34
20190731163137;;;8.86;1.37
20190731163138;;;8.85;1.53
20190731163139;;;8.88;1.77
20190731163140;;;8.94;1.67
20190731163141;;;9.03;1.56
20190731163142;;;8.88;1.67
20190731163143;;;8.95;1.72
20190731163144;;;8.97;1.49
20190731163145;;;8.9;1.34
20190731163146;;;8.84;1.5
20190731163147;;;8.92;1.43
20190731163148;;;8.91;1.34
20190731163149;;;8.97;1.64
20190731163150;;;9.18;1.95
20190731163151;;;9.15;2.02
20190731163152;;;9.12;2.09
20190731163153;;;8.98;2.48
20190731163154;;;9.19;2.61
20190731163155;;;9.15;2.43
20190731163156;;;9.16;2.42
20190731163157;;;9.22;2.19
20190731163158;;;9.23;2.16
20190731163159;;;9.17;2.54
20190731163200;;;9.22;2.57
20190731163201;;;9.17;2.42
20190731163202;;;9.15;2.56
20190731163203;;;9.25;2.68
20190731163204;;;9.21;2.75
20190731163205;;;9.2;2.7
20190731163206;;;9.21;2.69
20190731163207;;;9.23;2.79
20190731163208;;;9.23;2.75
20190731163209;;;9.19;2.8
20190731163210;;;9.19;2.84
20190731163211;;;9.22;2.94
20190731163212;;;9.2;3.01
20190731163213;;;9.26;2.82
20190731163214;;;9.23;2.8
20190731163215;;;9.19;2.85
20190731163216;;;9.23;2.97
20190731163217;;;9.24;2.92
20190731163218;;;9.24;2.89
20190731163219;;;9.23;2.84
20190731163220;;;9.25;2.91
20190731163221;;;9.17;2.91
20190731163222;;;9.12;2.8
20190731163223;;;9.13;2.86
20190731163224;;;9.13;2.88
20190731163225;;;9.08;2.83
20190731163226;;;9.07;2.84
20190731163227;;;9.18;2.93
20190731163228;;;9.2;2.92
20190731163229;;;9.16;2.93
20190731163230;;;9.09;2.92
20190731163231;;;9.23;3.0
20190731163232;;;9.27;2.99
20190731163233;;;9.21;2.99
20190731163234;;;9.24;3.17
20190731163235;;;9.22;3.27
20190731163236;;;9.29;3.25
20190731163237;;;9.26;3.14
20190731163238;;;9.16;3.01
20190731163239;;;9.29;3.2
20190731163240;;;9.29;3.38
20190731163241;;;9.41;3.51
20190731163242;;;9.47;3.32
20190731163243;;;9.41;3.22
20190731163244;;;9.26;3.16
20190731163245;;;9.22;3.14
20190731163246;;;9.31;3.11
20190731163247;;;9.49;3.14
20190731163248;;;9.47;3.11
20190731163249;;;9.48;3.12
20190731163250;;;9.44;3.11
20190731163251;;;9.44;3.03
20190731163252;;;9.33;2.93
20190731163253;;;9.34;2.9
20190731163254;;;9.37;3.07
20190731163255;;;9.34;3.1
20190731163256;;;9.27;3.04
20190731163257;;;9.35;3.06
20190731163258;;;9.43;3.01
20190731163259;;;9.41;3.07
20190731163300;;;9.45;3.04
20190731163301;;;9.43;3.02
20190731163302;;;9.47;3.02
20190731163303;;;9.32;3.08
20190731163304;;;9.38;2.96
20190731163305;;;9.37;3.0
20190731163306;;;9.28;3.04
20190731163307;;;9.36;3.06
20190731163308;;;9.51;3.03
20190731163309;;;9.4;3.09
20190731163310;;;9.35;3.12
20190731163311;;;9.27;3.03
20190731163312;;;9.24;2.98
20190731163313;;;9.29;3.02
20190731163314;;;9.25;3.01
20190731163315;;;9.33;3.03
20190731163316;;;9.36;3.03
20190731163317;;;9.24;3.09
20190731163318;;;9.21;3.02
20190731163319;;;9.19;3.03
20190731163320;;;9.19;3.07
20190731163321;;;9.17;3.05
20190731163322;;;9.22;3.08
20190731163323;;;9.31;3.14
20190731163324;;;9.24;3.13
20190731163325;;;9.28;3.18
20190731163326;;;9.23;3.01
20190731163327;;;9.26;3.11
20190731163328;;;9.34;3.16
20190731163329;;;9.32;3.17
20190731163330;;;9.28;3.1
20190731163331;;;9.26;3.15
20190731163332;;;9.3;3.18
20190731163333;;;9.36;3.23
20190731163334;;;9.32;3.19
20190731163335;;;9.32;3.21
20190731163336;;;9.23;3.23
20190731163337;;;9.36;3.24
20190731163338;;;9.37;3.25
20190731163339;;;9.3;3.25
20190731163340;;;9.32;3.19
20190731163341;;;9.3;3.21
20190731163342;;;9.41;3.19
20190731163343;;;9.31;3.14
20190731163344;;;9.34;3.13
20190731163345;;;9.36;3.12
20190731163346;;;9.37;3.16
20190731163347;;;9.41;3.1
20190731163348;;;9.42;3.13
20190731163349;;;9.38;3.22
20190731163350;;;9.34;3.2
20190731163351;;;9.34;3.2
20190731163352;;;9.38;3.23
20190731163353;;;9.44;3.18
20190731163354;;;9.43;3.24
20190731163355;;;9.39;3.31
20190731163356;;;9.43;3.32
20190731163357;;;9.39;3.28
20190731163358;;;9.37;3.3
20190731163359;;;9.4;3.31
20190731163400;;;9.4;3.43
20190731163401;;;9.38;3.43
20190731163402;;;9.41;3.57
20190731163403;;;9.39;3.78
20190731163404;;;9.45;3.73
20190731163405;;;9.41;3.67
20190731163406;;;9.41;3.7
20190731163407;;;9.46;3.8
20190731163408;;;9.43;3.83
20190731163409;;;9.39;3.9
20190731163410;;;9.39;3.97
20190731163411;;;9.41;3.89
20190731163412;;;9.38;3.89
20190731163413;;;9.37;3.88
20190731163414;;;9.35;3.93
20190731163415;;;9.35;3.96
20190731163416;;;9.31;3.99
20190731163417;;;9.4;4.04
20190731163418;;;9.4;3.92
20190731163419;;;9.36;3.74
20190731163420;;;9.35;3.75
20190731163421;;;9.35;3.71
20190731163422;;;9.35;3.7
20190731163423;;;9.35;3.68
20190731163424;;;9.38;3.71
20190731163425;;;9.41;3.79
20190731163426;;;9.37;3.65
20190731163427;;;9.34;3.71
20190731163428;;;9.31;3.72
20190731163429;;;9.31;3.7
20190731163430;;;9.31;3.74
20190731163431;;;9.37;3.75
20190731163432;;;9.38;3.84
20190731163433;;;9.35;3.98
20190731163434;;;9.4;4.0
20190731163435;;;9.3;4.02
20190731163436;;;9.26;3.97
20190731163437;;;9.33;3.9
20190731163438;;;9.38;3.68
20190731163439;;;9.33;3.69
20190731163440;;;9.19;3.91
20190731163441;;;9.03;3.98
20190731163442;;;9.08;4.36
20190731163443;;;9.19;4.46
20190731163444;;;9.07;4.36
20190731163445;;;9.15;4.53
20190731163446;;;9.12;4.42
20190731163447;;;9.13;4.4
20190731163448;;;9.15;4.28
20190731163449;;;9.13;4.23
20190731163450;;;9.11;4.25
20190731163451;;;9.1;4.27
20190731163452;;;9.2;4.27
20190731163453;;;9.13;4.19
20190731163454;;;9.16;4.21
20190731163455;;;9.14;4.2
20190731163456;;;9.18;4.2
20190731163457;;;9.24;4.28
20190731163458;;;9.31;4.4
20190731163459;;;9.15;4.29
20190731163500;;;9.08;4.22
20190731163501;;;9.06;4.26
20190731163502;;;9.16;4.5
20190731163503;;;9.22;4.45
20190731163504;;;9.14;4.26
20190731163505;;;9.11;4.34
20190731163506;;;9.17;4.36
20190731163507;;;9.14;4.37
20190731163508;;;9.14;4.28
20190731163509;;;9.21;4.27
20190731163510;;;9.14;4.16
20190731163511;;;9.17;4.17
20190731163512;;;9.14;4.28
20190731163513;;;9.09;4.24
20190731163514;;;9.17;4.31
20190731163515;;;9.23;4.26
20190731163516;;;9.18;4.25
20190731163517;;;9.19;4.37
20190731163518;;;9.17;4.36
20190731163519;;;9.3;4.4
20190731163520;;;9.21;4.12
20190731163521;;;9.14;4.13
20190731163522;;;9.11;4.14
20190731163523;;;9.12;4.13
20190731163524;;;9.1;4.14
20190731163525;;;9.1;4.16
20190731163526;;;9.12;4.23
20190731163527;;;9.1;4.29
20190731163528;;;9.04;4.36
20190731163529;;;9.1;4.43
20190731163530;;;9.1;4.48
20190731163531;;;9.12;4.39
20190731163532;;;9.18;4.44
20190731163533;;;9.15;4.45
20190731163534;;;9.11;4.4
20190731163535;;;9.1;4.45
20190731163536;;;9.09;4.21
20190731163537;;;9.04;4.27
20190731163538;;;9.03;4.2
20190731163539;;;9.1;4.45
20190731163540;;;9.15;4.29
20190731163541;;;9.13;4.07
20190731163542;;;9.12;3.69
20190731163543;;;9.05;3.7
20190731163544;;;9.03;3.88
20190731163545;;;9.08;3.82
20190731163546;;;9.01;3.79
20190731163547;;;9.01;3.93
20190731163548;;;8.99;4.09
20190731163549;;;9.05;4.25
20190731163550;;;9.14;3.99
20190731163551;;;9.07;3.7
20190731163552;;;9.01;3.69
20190731163553;;;9.0;4.02
20190731163554;;;9.04;4.15
20190731163555;;;9.0;4.25
20190731163556;;;9.04;4.55
20190731163557;;;9.09;4.64
20190731163558;;;9.15;4.56
20190731163559;;;9.15;4.25
20190731163600;;;9.09;4.15
20190731163601;;;9.17;4.13
20190731163602;;;9.15;3.85
20190731163603;;;9.11;3.92
20190731163604;;;9.11;4.16
20190731163605;;;9.19;3.9
20190731163606;;;9.16;3.73
20190731163607;;;9.13;3.65
20190731163608;;;9.01;3.8
20190731163609;;;9.16;3.86
20190731163610;;;9.18;3.77
20190731163611;;;9.16;3.8
20190731163612;;;9.1;3.76
20190731163613;;;9.15;3.84
20190731163614;;;9.0;3.92
20190731163615;;;9.08;4.23
20190731163616;;;9.12;4.33
20190731163617;;;9.24;4.32
20190731163618;;;9.24;4.32
20190731163619;;;9.2;4.32
20190731163620;;;9.22;4.3
20190731163621;;;9.37;4.38
20190731163622;;;9.26;4.36
20190731163623;;;9.27;4.28
20190731163624;;;9.23;4.24
20190731163625;;;9.32;4.41
20190731163626;;;9.29;4.37
20190731163627;;;9.2;4.32
20190731163628;;;9.24;4.41
20190731163629;;;9.21;4.42
20190731163630;;;9.28;4.35
20190731163631;;;9.26;4.41
20190731163632;;;9.24;4.38
20190731163633;;;9.23;4.42
20190731163634;;;9.28;4.37
20190731163635;;;9.25;4.23
20190731163636;;;9.3;4.26
20190731163637;;;9.27;4.27
20190731163638;;;9.29;4.36
20190731163639;;;9.32;4.35
20190731163640;;;9.29;4.28
20190731163641;;;9.36;4.17
20190731163642;;;9.28;4.18
20190731163643;;;9.35;4.04
20190731163644;;;9.28;4.08
20190731163645;;;9.26;4.09
20190731163646;;;9.16;4.33
20190731163647;;;9.25;4.68
20190731163648;;;9.23;4.74
20190731163649;;;9.29;4.65
20190731163650;;;9.18;4.26
20190731163651;;;9.18;4.55
20190731163652;;;9.25;4.53
20190731163653;;;9.19;4.35
20190731163654;;;9.24;4.56
20190731163655;;;9.35;4.6
20190731163656;;;9.6;3.73
20190731163657;;;9.55;2.33
20190731163658;;;9.41;1.63
20190731163659;;;9.35;1.47
20190731163700;;;9.24;1.55
20190731163701;;;9.27;2.0
20190731163702;;;9.35;2.38
20190731163703;;;9.4;2.98
20190731163704;;;9.5;3.47
20190731163705;;;9.56;3.57
20190731163706;;;9.52;3.1
20190731163707;;;9.4;2.95
20190731163708;;;9.35;3.29
20190731163709;;;9.4;3.67
20190731163710;;;9.38;3.95
20190731163711;;;9.43;4.19
20190731163712;;;9.42;4.62
20190731163713;;;9.47;4.78
20190731163714;;;9.48;4.66
20190731163715;;;9.39;4.53
20190731163716;;;9.42;4.33
20190731163717;;;9.35;3.99
20190731163718;;;9.3;3.81
20190731163719;;;9.32;3.94
20190731163720;;;9.23;4.29
20190731163721;;;9.37;4.49
20190731163722;;;9.42;4.39
20190731163723;;;9.37;4.21
20190731163724;;;9.45;4.25
20190731163725;;;9.43;4.11
20190731163726;;;9.32;4.07
20190731163727;;;9.44;4.23
20190731163728;;;9.44;4.24
20190731163729;;;9.47;4.29
20190731163730;;;9.48;4.25
20190731163731;;;9.43;4.05
20190731163732;;;9.44;4.19
20190731163733;;;9.49;4.15
20190731163734;;;9.49;4.15
20190731163735;;;9.47;3.98
20190731163736;;;9.48;3.88
20190731163737;;;9.53;3.98
20190731163738;;;9.49;4.01
20190731163739;;;9.47;4.18
20190731163740;;;9.43;3.97
20190731163741;;;9.42;4.2
20190731163742;;;9.54;4.13
20190731163743;;;9.46;4.21
20190731163744;;;9.41;4.14
20190731163745;;;9.48;4.31
20190731163746;;;9.49;4.32
20190731163747;;;9.5;4.32
20190731163748;;;9.49;4.24
20190731163749;;;9.49;4.25
20190731163750;;;9.44;4.23
20190731163751;;;9.18;4.15
20190731163752;;;9.22;4.2
20190731163753;;;9.12;4.09
20190731163754;;;9.05;4.16
20190731163755;;;9.17;4.19
20190731163756;;;9.1;4.03
20190731163757;;;9.1;4.23
20190731163758;;;9.13;4.21
20190731163759;;;9.1;4.13
20190731163800;;;9.1;4.17
20190731163801;;;9.08;4.21
20190731163802;;;9.1;4.24
20190731163803;;;9.07;4.15
20190731163804;;;9.11;4.14
20190731163805;;;9.09;4.18
20190731163806;;;9.13;4.08
20190731163807;;;9.04;3.88
20190731163808;;;9.03;4.04
20190731163809;;;9.05;4.14
20190731163810;;;9.12;4.11
20190731163811;;;9.04;3.84
20190731163812;;;8.99;3.78
20190731163813;;;9.05;4.05
20190731163814;;;9.04;4.07
20190731163815;;;9.09;4.27
20190731163816;;;9.04;4.11
20190731163817;;;9.03;4.03
20190731163818;;;9.07;4.13
20190731163819;;;8.97;4.09
20190731163820;;;8.97;4.14
20190731163821;;;9.01;4.27
20190731163822;;;9.05;4.26
20190731163823;;;9.17;4.23
20190731163824;;;9.15;4.2
20190731163825;;;9.06;4.09
20190731163826;;;9.09;4.24
20190731163827;;;9.03;4.33
20190731163828;;;9.05;4.36
20190731163829;;;9.02;4.32
20190731163830;;;9.12;4.28
20190731163831;;;9.05;4.33
20190731163832;;;9.04;4.32
20190731163833;;;9.06;4.47
20190731163834;;;9.09;4.44
20190731163835;;;9.07;4.56
20190731163836;;;9.17;4.58
20190731163837;;;9.05;4.43
20190731163838;;;9.06;4.49
20190731163839;;;9.01;4.41
20190731163840;;;9.08;4.5
20190731163841;;;9.17;4.57
20190731163842;;;9.15;4.44
20190731163843;;;9.2;4.29
20190731163844;;;9.18;4.1
20190731163845;;;9.12;3.94
20190731163846;;;9.15;3.89
20190731163847;;;9.29;3.87
20190731163848;;;9.29;3.83
20190731163849;;;9.26;3.84
20190731163850;;;9.26;3.72
20190731163851;;;9.3;3.79
20190731163852;;;9.27;3.88
20190731163853;;;9.42;3.83
20190731163854;;;9.58;3.49
20190731163855;;;9.44;3.47
20190731163856;;;9.52;3.49
20190731163857;;;9.45;3.45
20190731163858;;;9.5;3.61
20190731163859;;;9.48;3.41
20190731163900;;;9.46;3.47
20190731163901;;;9.46;3.49
20190731163902;;;9.46;3.52
20190731163903;;;9.52;3.63
20190731163904;;;9.55;3.48
20190731163905;;;9.49;3.37
20190731163906;;;9.37;3.47
20190731163907;;;9.24;3.49
20190731163908;;;9.34;3.62
20190731163909;;;9.3;3.56
20190731163910;;;9.25;3.53
20190731163911;;;9.24;3.42
20190731163912;;;9.23;3.38
20190731163913;;;9.21;3.39
20190731163914;;;9.24;3.45
20190731163915;;;9.22;3.51
20190731163916;;;9.23;3.41
20190731163917;;;9.21;3.42
20190731163918;;;9.19;3.4
20190731163919;;;9.17;3.43
20190731163920;;;9.22;3.61
20190731163921;;;9.18;3.6
20190731163922;;;9.19;3.74
20190731163923;;;9.22;3.77
20190731163924;;;9.19;3.61
20190731163925;;;9.1;3.46
20190731163926;;;9.11;3.35
20190731163927;;;9.15;3.33
20190731163928;;;9.19;3.28
20190731163929;;;9.18;3.19
20190731163930;;;9.2;3.0
20190731163931;;;9.14;3.0
20190731163932;;;9.15;3.0
20190731163933;;;9.2;2.88
20190731163934;;;9.38;2.87
20190731163935;;;9.27;2.46
20190731163936;;;9.23;2.37
20190731163937;;;9.29;2.27
20190731163938;;;9.29;2.23
20190731163939;;;9.2;2.38
20190731163940;;;9.25;2.51
20190731163941;;;9.23;2.69
20190731163942;;;9.29;2.85
20190731163943;;;9.33;2.7
20190731163944;;;9.21;2.46
20190731163945;;;9.13;2.95
20190731163946;;;9.18;3.05
20190731163947;;;9.12;3.08
20190731163948;;;9.09;3.14
20190731163949;;;9.23;3.28
20190731163950;;;9.19;3.24
20190731163951;;;9.16;3.17
20190731163952;;;9.16;3.43
20190731163953;;;9.21;3.43
20190731163954;;;9.22;3.54
20190731163955;;;9.18;3.49
20190731163956;;;9.17;3.7
20190731163957;;;9.19;3.86
20190731163958;;;9.15;3.98
20190731163959;;;9.19;4.08
20190731164000;;;9.13;4.1
20190731164001;;;9.09;4.17
20190731164002;;;9.15;4.14
20190731164003;;;9.19;4.02
20190731164004;;;9.13;3.72
20190731164005;;;9.13;3.44
20190731164006;;;9.1;3.28
20190731164007;;;9.01;3.39
20190731164008;;;9.14;3.83
20190731164009;;;9.14;3.73
20190731164010;;;9.05;4.31
20190731164011;;;9.23;4.82
20190731164012;;;9.33;4.43
20190731164013;;;9.24;3.81
20190731164014;;;9.23;3.64
20190731164015;;;9.27;3.71
20190731164016;;;9.23;3.56
20190731164017;;;9.15;3.76
20190731164018;;;9.17;3.91
20190731164019;;;9.19;3.93
20190731164020;;;9.16;4.13
20190731164021;;;9.19;3.96
20190731164022;;;9.08;3.95
20190731164023;;;9.01;4.23
20190731164024;;;9.12;4.82
20190731164025;;;9.15;5.2
20190731164026;;;9.21;5.13
20190731164027;;;9.14;4.97
20190731164028;;;9.27;4.99
20190731164029;;;9.32;4.44
20190731164030;;;9.07;4.29
20190731164031;;;8.98;4.94
20190731164032;;;9.29;5.3
20190731164033;;;9.32;4.99
20190731164034;;;9.08;4.79
20190731164035;;;9.12;4.99
20190731164036;;;9.18;5.09
20190731164037;;;9.24;4.86
20190731164038;;;9.11;5.09
20190731164039;;;9.32;5.33
20190731164040;;;9.25;5.18
20190731164041;;;9.3;5.34
20190731164042;;;9.45;5.61
20190731164043;;;9.41;5.52
20190731164044;;;9.41;5.4
20190731164045;;;9.31;5.06
20190731164046;;;9.31;5.03
20190731164047;;;9.26;5.13
20190731164048;;;9.27;5.14
20190731164049;;;9.34;4.87
20190731164050;;;9.22;4.76
20190731164051;;;9.32;4.89
20190731164052;;;9.36;5.04
20190731164053;;;9.44;5.05
20190731164054;;;9.22;4.81
20190731164055;;;9.23;5.05
20190731164056;;;9.37;5.2
20190731164057;;;9.15;4.86
20190731164058;;;9.16;5.0
20190731164059;;;9.16;4.75
20190731164100;;;9.09;4.76
20190731164101;;;9.2;5.02
20190731164102;;;9.14;5.26
20190731164103;;;9.31;5.42
20190731164104;;;9.2;5.27
20190731164105;;;9.14;5.76
20190731164106;;;9.14;5.83
20190731164107;;;9.19;5.62
20190731164108;;;9.14;5.5
20190731164109;;;9.28;5.66
20190731164110;;;9.48;5.56
20190731164111;;;9.44;4.74
20190731164112;;;9.27;4.53
20190731164113;;;9.26;4.75
20190731164114;;;9.29;5.07
20190731164115;;;9.32;5.5
20190731164116;;;9.3;5.86
20190731164117;;;9.3;6.0
20190731164118;;;9.38;6.12
20190731164119;;;9.39;6.29
20190731164120;;;9.33;6.31
20190731164121;;;9.43;6.39
20190731164122;;;9.5;5.46
20190731164123;;;9.47;4.82
20190731164124;;;9.49;4.94
20190731164125;;;9.46;4.79
20190731164126;;;9.42;4.74
20190731164127;;;9.51;4.65
20190731164128;;;9.52;4.5
20190731164129;;;9.22;4.47
20190731164130;;;9.21;4.91
20190731164131;;;9.34;5.13
20190731164132;;;9.27;5.14
20190731164133;;;9.19;5.0
20190731164134;;;9.23;4.92
20190731164135;;;9.14;4.78
20190731164136;;;9.2;4.97
20190731164137;;;9.29;5.61
20190731164138;;;9.16;5.59
20190731164139;;;9.16;6.06
20190731164140;;;9.51;6.29
20190731164141;;;9.44;5.47
20190731164142;;;9.41;4.79
20190731164143;;;9.16;4.98
20190731164144;;;9.3;6.07
20190731164145;;;9.44;5.93
20190731164146;;;9.33;5.63
20190731164147;;;9.29;5.92
20190731164148;;;9.39;6.24
20190731164149;;;9.52;6.16
20190731164150;;;9.44;5.95
20190731164151;;;9.5;5.2
20190731164152;;;9.39;4.62
20190731164153;;;9.3;4.93
20190731164154;;;9.21;5.09
20190731164155;;;9.19;5.71
20190731164156;;;9.23;6.06
20190731164157;;;9.4;6.16
20190731164158;;;9.56;6.37
20190731164159;;;9.5;6.26
20190731164200;;;9.54;6.24
20190731164201;;;9.53;6.32
20190731164202;;;9.56;6.43
20190731164203;;;9.49;6.39
20190731164204;;;9.35;6.3
20190731164205;;;9.28;6.48
20190731164206;;;9.38;6.64
20190731164207;;;9.46;6.62
20190731164208;;;9.46;6.61
20190731164209;;;9.59;6.74
20190731164210;;;9.57;6.55
20190731164211;;;9.59;6.62
20190731164212;;;9.61;6.69
20190731164213;;;9.72;6.72
20190731164214;;;9.79;6.63
20190731164215;;;9.64;6.53
20190731164216;;;9.55;6.47
20190731164217;;;9.45;6.62
20190731164218;;;9.48;6.74
20190731164219;;;9.58;6.78
20190731164220;;;9.6;6.9
20190731164221;;;9.54;6.59
20190731164222;;;9.63;6.49
20190731164223;;;9.72;6.49
20190731164224;;;9.7;6.29
20190731164225;;;9.72;6.08
20190731164226;;;9.68;6.08
20190731164227;;;9.66;6.3
20190731164228;;;9.75;6.3
20190731164229;;;9.78;5.9
20190731164230;;;9.64;5.77
20190731164231;;;9.65;6.12
20190731164232;;;9.66;5.95
20190731164233;;;9.68;6.1
20190731164234;;;9.73;6.24
20190731164235;;;9.73;6.01
20190731164236;;;9.71;5.88
20190731164237;;;9.71;6.06
20190731164238;;;9.63;6.32
20190731164239;;;9.8;6.67
20190731164240;;;9.74;6.51
20190731164241;;;9.7;6.42
20190731164242;;;9.65;6.43
20190731164243;;;9.64;6.39
20190731164244;;;9.72;6.81
20190731164245;;;9.57;6.78
20190731164246;;;9.72;7.07
20190731164247;;;9.74;7.11
20190731164248;;;9.66;7.03
20190731164249;;;9.79;6.71
20190731164250;;;9.72;6.01
20190731164251;;;9.68;6.06
20190731164252;;;9.63;6.45
20190731164253;;;9.6;6.72
20190731164254;;;9.65;7.15
20190731164255;;;9.65;7.31
20190731164256;;;9.77;6.93
20190731164257;;;9.68;6.91
20190731164258;;;9.78;7.41
20190731164259;;;9.75;7.55
20190731164300;;;9.8;7.5
20190731164301;;;9.73;7.05
20190731164302;;;9.69;7.11
20190731164303;;;9.77;7.05
20190731164304;;;9.73;6.96
20190731164305;;;9.75;7.06
20190731164306;;;9.77;7.08
20190731164307;;;9.84;7.2
20190731164308;;;9.8;7.27
20190731164309;;;9.86;7.72
20190731164310;;;9.7;7.46
20190731164311;;;9.75;7.46
20190731164312;;;9.84;7.51
20190731164313;;;9.81;7.58
20190731164314;;;9.77;7.29
20190731164315;;;9.78;7.24
20190731164316;;;9.84;7.46
20190731164317;;;9.7;7.37
20190731164318;;;9.76;7.3
20190731164319;;;9.81;7.44
20190731164320;;;9.85;7.59
20190731164321;;;9.88;7.44
20190731164322;;;9.8;7.18
20190731164323;;;9.73;7.58
20190731164324;;;9.82;7.57
20190731164325;;;9.85;7.79
20190731164326;;;9.85;7.7
20190731164327;;;9.84;7.74
20190731164328;;;9.9;7.74
20190731164329;;;9.77;7.58
20190731164330;;;9.72;7.52
20190731164331;;;9.81;7.59
20190731164332;;;9.9;7.65
